Statistics of Retau=197.94761076003002 Rem=3173.33
      C1            C2            C3            C4            C5            C6            C7            C8            C9      
      zc          zplus           p             pp            u             uu            uw            vv            ww      
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
      0.774589    153.327992 -6.251144e+00  7.610262e-01  1.833973e+01  8.305405e-01 -2.134478e-01  4.496013e-01  4.142842e-01
      0.802377    158.828619 -6.237886e+00  7.017100e-01  1.841718e+01  7.738354e-01 -1.876769e-01  4.249191e-01  4.010819e-01
      0.830320    164.359914 -6.225943e+00  6.489869e-01  1.848583e+01  7.222072e-01 -1.616329e-01  4.030657e-01  3.891750e-01
      0.858397    169.917540 -6.215525e+00  6.034888e-01  1.854509e+01  6.763682e-01 -1.354093e-01  3.839114e-01  3.787756e-01
      0.886584    175.497139 -6.206836e+00  5.657327e-01  1.859438e+01  6.372260e-01 -1.090595e-01  3.673013e-01  3.700861e-01
      0.914860    181.094339 -6.200048e+00  5.359457e-01  1.863300e+01  6.058586e-01 -8.259303e-02  3.539236e-01  3.632719e-01
      0.943203    186.704751 -6.195176e+00  5.141448e-01  1.866047e+01  5.829886e-01 -5.596532e-02  3.449134e-01  3.583483e-01
      0.971590    192.323976 -6.192148e+00  5.004692e-01  1.867663e+01  5.690633e-01 -2.920495e-02  3.403978e-01  3.552509e-01
      1.000000    197.947611 -6.190932e+00  4.951445e-01  1.868140e+01  5.645079e-01 -2.378361e-03  3.398754e-01  3.539641e-01
      1.028410    203.571245 -6.191554e+00  4.984725e-01  1.867488e+01  5.692942e-01  2.448252e-02  3.427641e-01  3.545230e-01
      1.056797    209.190471 -6.194046e+00  5.106785e-01  1.865724e+01  5.832154e-01  5.136229e-02  3.485621e-01  3.569517e-01
      1.085140    214.800883 -6.198393e+00  5.318093e-01  1.862865e+01  6.059387e-01  7.822566e-02  3.572319e-01  3.612264e-01
      1.113416    220.398082 -6.204540e+00  5.616054e-01  1.858929e+01  6.365423e-01  1.049364e-01  3.690945e-01  3.672916e-01
      1.141603    225.977682 -6.212452e+00  5.996770e-01  1.853924e+01  6.741995e-01  1.315315e-01  3.843497e-01  3.751109e-01
      1.169680    231.535308 -6.222102e+00  6.455757e-01  1.847883e+01  7.188679e-01  1.581925e-01  4.026884e-01  3.846498e-01
      1.197623    237.066602 -6.233416e+00  6.986773e-01  1.840881e+01  7.704138e-01  1.848888e-01  4.239455e-01  3.958281e-01
      1.225411    242.567229 -6.246328e+00  7.585876e-01  1.833009e+01  8.275274e-01  2.113314e-01  4.485133e-01  4.085783e-01
      1.253023    248.032877 -6.260819e+00  8.253520e-01  1.824322e+01  8.889494e-01  2.375090e-01  4.763042e-01  4.228732e-01
      1.280436    253.459261 -6.276840e+00  8.988556e-01  1.814870e+01  9.535956e-01  2.635713e-01  5.067788e-01  4.386602e-01
      1.307629    258.842126 -6.294196e+00  9.783482e-01  1.804716e+01  1.020964e+00  2.894549e-01  5.391627e-01  4.557560e-01
      1.334582    264.177253 -6.312501e+00  1.062789e+00  1.793929e+01  1.090190e+00  3.148957e-01  5.727198e-01  4.738018e-01
      1.361272    269.460459 -6.331357e+00  1.151512e+00  1.782583e+01  1.160267e+00  3.396107e-01  6.074135e-01  4.924040e-01
      1.387678    274.687603 -6.350561e+00  1.244045e+00  1.770710e+01  1.231478e+00  3.637233e-01  6.434435e-01  5.113297e-01
      1.413781    279.854587 -6.369991e+00  1.339607e+00  1.758310e+01  1.305646e+00  3.877791e-01  6.807843e-01  5.304635e-01
      1.439559    284.957360 -6.389445e+00  1.437719e+00  1.745433e+01  1.383657e+00  4.118223e-01  7.194350e-01  5.496456e-01
      1.464993    289.991921 -6.408840e+00  1.539088e+00  1.732145e+01  1.464025e+00  4.353588e-01  7.588970e-01  5.687878e-01
      1.490063    294.954325 -6.428189e+00  1.645063e+00  1.718467e+01  1.546208e+00  4.586480e-01  7.988520e-01  5.878671e-01
      1.514748    299.840680 -6.447415e+00  1.756174e+00  1.704434e+01  1.628670e+00  4.817053e-01  8.391748e-01  6.068123e-01
      1.539029    304.647157 -6.466313e+00  1.872017e+00  1.690045e+01  1.712145e+00  5.042614e-01  8.797420e-01  6.254368e-01
      1.562888    309.369986 -6.484604e+00  1.991961e+00  1.675256e+01  1.800320e+00  5.265155e-01  9.206267e-01  6.434555e-01
      1.586306    314.005466 -6.501954e+00  2.115480e+00  1.660047e+01  1.895328e+00  5.485131e-01  9.618946e-01  6.605592e-01
      1.609264    318.549963 -6.518069e+00  2.242071e+00  1.644410e+01  1.997784e+00  5.702410e-01  1.002811e+00  6.765077e-01
      1.631744    322.999913 -6.532749e+00  2.371904e+00  1.628331e+01  2.106134e+00  5.915528e-01  1.042257e+00  6.910963e-01
      1.653730    327.351829 -6.545634e+00  2.505435e+00  1.611787e+01  2.220062e+00  6.122788e-01  1.079787e+00  7.039129e-01
      1.675202    331.602299 -6.555971e+00  2.642429e+00  1.594721e+01  2.345564e+00  6.327507e-01  1.114729e+00  7.141991e-01
      1.696146    335.747990 -6.562779e+00  2.780657e+00  1.577078e+01  2.488179e+00  6.529443e-01  1.145576e+00  7.210665e-01
      1.716543    339.785653 -6.565291e+00  2.917165e+00  1.558826e+01  2.647758e+00  6.719742e-01  1.172464e+00  7.237655e-01
      1.736379    343.712122 -6.562829e+00  3.050826e+00  1.539863e+01  2.825170e+00  6.893883e-01  1.195237e+00  7.215503e-01
      1.755638    347.524319 -6.554450e+00  3.181368e+00  1.519969e+01  3.024015e+00  7.052010e-01  1.212190e+00  7.134315e-01
      1.774304    351.219255 -6.539048e+00  3.305007e+00  1.498869e+01  3.249136e+00  7.192974e-01  1.223328e+00  6.983032e-01
      1.792363    354.794035 -6.515787e+00  3.415753e+00  1.476260e+01  3.505444e+00  7.311303e-01  1.229095e+00  6.753544e-01
      1.809801    358.245855 -6.484260e+00  3.508851e+00  1.451760e+01  3.796792e+00  7.401446e-01  1.229230e+00  6.441571e-01
      1.826605    361.572009 -6.444421e+00  3.580509e+00  1.424824e+01  4.127917e+00  7.455432e-01  1.223434e+00  6.046362e-01
      1.842760    364.769890 -6.396685e+00  3.627279e+00  1.394726e+01  4.500551e+00  7.461597e-01  1.210435e+00  5.572550e-01
      1.858254    367.836991 -6.341945e+00  3.646007e+00  1.360558e+01  4.912047e+00  7.407682e-01  1.188833e+00  5.029623e-01
      1.873076    370.770908 -6.281542e+00  3.632525e+00  1.321182e+01  5.354807e+00  7.278552e-01  1.157815e+00  4.430885e-01
      1.887213    373.569340 -6.217342e+00  3.584426e+00  1.275160e+01  5.811692e+00  7.054658e-01  1.116497e+00  3.794789e-01
      1.900655    376.230093 -6.151710e+00  3.503366e+00  1.220749e+01  6.247605e+00  6.712613e-01  1.063365e+00  3.144820e-01
      1.913391    378.751082 -6.087317e+00  3.394887e+00  1.155957e+01  6.605915e+00  6.227030e-01  9.967317e-01  2.507416e-01
      1.925410    381.130330 -6.026908e+00  3.266999e+00  1.078711e+01  6.806257e+00  5.575906e-01  9.150022e-01  1.909606e-01
      1.936704    383.365973 -5.972969e+00  3.128750e+00  9.871865e+00  6.746308e+00  4.750100e-01  8.183355e-01  1.375827e-01
      1.947264    385.456257 -5.927431e+00  2.990544e+00  8.803810e+00  6.320369e+00  3.770949e-01  7.095073e-01  9.250014e-02
      1.957081    387.399544 -5.891451e+00  2.862907e+00  7.589544e+00  5.465338e+00  2.710766e-01  5.926978e-01  5.684915e-02
      1.966148    389.194310 -5.865292e+00  2.754320e+00  6.260274e+00  4.230071e+00  1.696862e-01  4.714416e-01  3.090826e-02
      1.974458    390.839149 -5.848330e+00  2.671452e+00  4.872869e+00  2.819873e+00  8.764463e-02  3.479530e-01  1.406761e-02
      1.982003    392.332770 -5.839054e+00  2.617177e+00  3.498540e+00  1.537550e+00  3.443212e-02  2.257404e-01  4.843149e-03
      1.988779    393.674004 -5.835205e+00  2.590559e+00  2.202779e+00  6.228072e-01  8.794741e-03  1.144878e-01  1.012330e-03
      1.994779    394.861798 -5.834256e+00  2.587671e+00  1.029615e+00  1.364880e-01  9.039264e-04  3.199391e-02  6.513236e-05
      2.000000    395.895222  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
